"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_instructions2","correct_instructions3","correct_instructions4","correct_keyboard_response","correct_response","correct_stim","count_ISI","count_block_one","count_block_two","count_break","count_experiment","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_instructions4","count_keyboard_response","count_logger","count_new_inline_javascript","count_stim","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","false_response","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block_one","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_break","response_instructions1","response_instructions2","response_instructions3","response_instructions4","response_keyboard_response","response_stim","response_time","response_time_break","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_instructions4","response_time_keyboard_response","response_time_stim","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stim","subject_nr","subject_parity","time_ISI","time_block_one","time_block_two","time_break","time_experiment","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_instructions4","time_keyboard_response","time_logger","time_new_inline_javascript","time_stim","time_trial_sequence","title","total_correct","total_response_time","total_responses","true_false","true_response","uniform_coordinates","width"
"0","0","1000.0240963855422","1000.0240963855422","black","legacy","legacy","legacy","0","S1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","82","0","0","0","0","82","0","0","0","0","82","82","0","82","82","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","82","82","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","z","1000","NA","5252","9317","10221","5171","1000","2495","2","legacy","1024","2","48000","-16","experiment","Denim is a food.","0","even","300470","32704","NA","NA","2596","299966","2701","7982","17308","27533","300671","301671","2695","297466","297462","Sentence_verification","0","83002","83","FALSE","m","yes","1024"
"0","0","1000.0238095238095","1000.0238095238095","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","83","0","0","0","0","83","0","0","0","0","83","83","0","83","83","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","83","83","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","z","1000","NA","5252","9317","10221","5171","1000","1626","2","legacy","1024","2","48000","-16","experiment","Satin is rough.","0","even","303860","32704","NA","NA","2596","303356","2701","7982","17308","27533","304060","305060","2695","301725","301721","Sentence_verification","0","84002","84","FALSE","m","yes","1024"
"0","0","1000.0235294117647","1000.0235294117647","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","84","0","0","0","0","84","0","0","0","0","84","84","0","84","84","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","84","84","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","1529","2","legacy","1024","2","48000","-16","experiment","A rifle is long. ","0","even","307159","32704","NA","NA","2596","306655","2701","7982","17308","27533","307359","308359","2695","305122","305118","Sentence_verification","0","85002","85","TRUE","m","yes","1024"
"0","0","1000.0232558139535","1000.0232558139535","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","85","0","0","0","0","85","0","0","0","0","85","85","0","85","85","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","85","85","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","983","2","legacy","1024","2","48000","-16","experiment","A sardine is a sardine. ","0","even","309906","32704","NA","NA","2596","309402","2701","7982","17308","27533","310106","311106","2695","308413","308410","Sentence_verification","0","86002","86","TRUE","m","yes","1024"
"0","0","1000.0229885057471","1000.0229885057471","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","86","0","0","0","0","86","0","0","0","0","86","86","0","86","86","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","86","86","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","1574","2","legacy","1024","2","48000","-16","experiment","A wren can fly.","0","even","313281","32704","NA","NA","2596","312746","2701","7982","17308","27533","313481","314481","2695","311167","311163","Sentence_verification","0","87002","87","TRUE","m","yes","1024"
"0","0","1000.0227272727273","1000.0227272727273","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","87","0","0","0","0","87","0","0","0","0","87","87","0","87","87","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","87","87","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","z","1000","NA","5252","9317","10221","5171","1000","3863","2","legacy","1024","2","48000","-16","experiment","Russia is an island.","0","even","318906","32704","NA","NA","2596","318402","2701","7982","17308","27533","319106","320106","2695","314534","314530","Sentence_verification","0","88002","88","FALSE","m","yes","1024"
"0","0","1000.0224719101124","1000.0224719101124","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","88","0","0","0","0","88","0","0","0","0","88","88","0","88","88","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","88","88","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","1446","2","legacy","1024","2","48000","-16","experiment","France has DeGaulle.","0","even","322114","32704","NA","NA","2596","321611","2701","7982","17308","27533","322315","323315","2695","320160","320156","Sentence_verification","0","89002","89","TRUE","m","yes","1024"
"0","0","1000.0222222222222","1000.0222222222222","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","89","0","0","0","0","89","0","0","0","0","89","89","0","89","89","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","89","89","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","824","2","legacy","1024","2","48000","-16","experiment","Boston is Boston. ","0","even","324714","32704","NA","NA","2596","324207","2701","7982","17308","27533","324914","325914","2695","323377","323372","Sentence_verification","0","90002","90","TRUE","m","yes","1024"
"0","0","1000.021978021978","1000.021978021978","black","legacy","legacy","legacy","0","P2","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","0","90","0","0","0","0","90","0","0","0","0","90","90","0","90","90","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","90","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","NA","space","space","space","space","None","m","1000","NA","5252","9317","10221","5171","1000","2240","2","legacy","1024","2","48000","-16","experiment","A sycamore has fruit.","0","even","328714","32704","NA","NA","2596","328211","2701","7982","17308","27533","328915","329915","2695","325966","325961","Sentence_verification","0","91002","91","FALSE","m","yes","1024"
"0","0","1000.0217391304348","1000.0217391304348","black","legacy","legacy","legacy","0","P1","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","91","0","0","0","0","91","0","0","0","0","91","91","0","91","91","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","0","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1423","2","legacy","1024","2","48000","-16","experiment","A truck has wheels.","0","even","350960","32704","349013","329963","2596","350456","2701","7982","17308","27533","351160","352160","2695","349028","349025","Sentence_verification","0","92002","92","TRUE","m","yes","1024"
"0","0","1000.0215053763441","1000.0215053763441","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[false_response]","1","92","0","0","0","0","92","0","0","0","0","92","92","0","92","92","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","1","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","z","1000","19048","5252","9317","10221","5171","1000","1897","2","legacy","1024","2","48000","-16","experiment","A diary is a thesaurus.","0","even","354620","32704","349013","329963","2596","354116","2701","7982","17308","27533","354820","355820","2695","352215","352211","Sentence_verification","0","93002","93","FALSE","m","yes","1024"
"0","0","1000.0212765957447","1000.0212765957447","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","93","0","0","0","0","93","0","0","0","0","93","93","0","93","93","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","2","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1123","2","legacy","1024","2","48000","-16","experiment","Limestone is limestone.","0","even","357515","32704","349013","329963","2596","357010","2701","7982","17308","27533","357715","358715","2695","355883","355879","Sentence_verification","0","94002","94","TRUE","m","yes","1024"
"0","0","1000.021052631579","1000.021052631579","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","94","0","0","0","0","94","0","0","0","0","94","94","0","94","94","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","3","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","989","2","legacy","1024","2","48000","-16","experiment","A Chevrolet is a Chevrolet.","0","even","360259","32704","349013","329963","2596","359756","2701","7982","17308","27533","360459","361459","2695","358762","358759","Sentence_verification","0","95002","95","TRUE","m","yes","1024"
"0","0","1000.0208333333334","1000.0208333333334","black","legacy","legacy","legacy","0","PO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","95","0","0","0","0","95","0","0","0","0","95","95","0","95","95","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","4","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","1397","2","legacy","1024","2","48000","-16","experiment","A dictionary has definitions.","0","even","363425","32704","349013","329963","2596","362921","2701","7982","17308","27533","363625","364625","2695","361519","361515","Sentence_verification","0","96002","96","TRUE","m","yes","1024"
"0","0","1000.020618556701","1000.020618556701","black","legacy","legacy","legacy","0","SO","uniform","0","undefined","undefined","undefined","undefined","0","[true_response]","1","96","0","0","0","0","96","0","0","0","0","96","96","0","96","96","Wed Nov 17 08:47:24 2021","The main experiment item","yes","Sentence_verification.osexp","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification","z","no","mono","no","18","no","white","no","no","768","legacy","5","90","/Users/ethan/Documents/GitHub/OpenSesame/SentenceVerification/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.11a1","0","None","space","space","space","space","space","None","m","1000","19048","5252","9317","10221","5171","1000","686","2","legacy","1024","2","48000","-16","experiment","Peas are peas.","0","even","365886","32704","349013","329963","2596","365382","2701","7982","17308","27533","366086","367086","2695","364691","364677","Sentence_verification","0","97002","97","TRUE","m","yes","1024"
